i,t,y,x0,x1
349,5,1.0,1.0,0.0
349,6,1.0,1.0,0.0
349,7,1.0,1.0,1.0
349,8,0.0,1.0,1.0
349,9,1.0,1.0,0.0
350,0,1.0,1.0,0.0
350,1,0.0,1.0,0.0
350,2,1.0,1.0,0.0
350,3,1.0,1.0,0.0
350,4,1.0,1.0,1.0
350,5,1.0,1.0,0.0
350,6,1.0,1.0,1.0
350,7,1.0,1.0,0.0
350,8,1.0,1.0,0.0
350,9,0.0,1.0,1.0
351,0,1.0,1.0,1.0
351,1,0.0,1.0,0.0
351,2,1.0,1.0,0.0
351,3,1.0,1.0,1.0
351,4,1.0,1.0,1.0
351,5,0.0,1.0,0.0
351,6,0.0,1.0,0.0
351,7,1.0,1.0,0.0
351,8,1.0,1.0,0.0
351,9,1.0,1.0,1.0
352,0,1.0,1.0,1.0
352,1,0.0,1.0,0.0
352,2,1.0,1.0,1.0
352,3,1.0,1.0,1.0
352,4,1.0,1.0,0.0
352,5,1.0,1.0,0.0
352,6,1.0,1.0,1.0
352,7,1.0,1.0,1.0
352,8,1.0,1.0,0.0
352,9,1.0,1.0,1.0
353,0,1.0,1.0,1.0
353,1,0.0,1.0,1.0
353,2,1.0,1.0,0.0
353,3,1.0,1.0,1.0
353,4,1.0,1.0,0.0
353,5,1.0,1.0,1.0
353,6,1.0,1.0,0.0
353,7,1.0,1.0,1.0
353,8,1.0,1.0,0.0
353,9,0.0,1.0,0.0
354,0,1.0,1.0,0.0
354,1,1.0,1.0,1.0
354,2,1.0,1.0,0.0
354,3,1.0,1.0,1.0
354,4,1.0,1.0,1.0
354,5,1.0,1.0,1.0
354,6,1.0,1.0,1.0
354,7,1.0,1.0,1.0
354,8,1.0,1.0,1.0
354,9,1.0,1.0,0.0
355,0,1.0,1.0,0.0
355,1,0.0,1.0,0.0
355,2,1.0,1.0,1.0
355,3,1.0,1.0,0.0
355,4,1.0,1.0,1.0
355,5,0.0,1.0,0.0
355,6,0.0,1.0,0.0
355,7,1.0,1.0,0.0
355,8,0.0,1.0,0.0
355,9,1.0,1.0,1.0
356,0,1.0,1.0,0.0
356,1,0.0,1.0,1.0
356,2,1.0,1.0,1.0
356,3,1.0,1.0,0.0
356,4,0.0,1.0,0.0
356,5,1.0,1.0,1.0
356,6,0.0,1.0,0.0
356,7,0.0,1.0,1.0
356,8,1.0,1.0,0.0
356,9,1.0,1.0,0.0
357,0,0.0,1.0,1.0
357,1,1.0,1.0,0.0
357,2,1.0,1.0,1.0
357,3,0.0,1.0,1.0
357,4,0.0,1.0,1.0
357,5,0.0,1.0,0.0
357,6,0.0,1.0,0.0
357,7,1.0,1.0,1.0
357,8,1.0,1.0,0.0
357,9,0.0,1.0,1.0
358,0,1.0,1.0,0.0
358,1,1.0,1.0,0.0
358,2,1.0,1.0,1.0
358,3,1.0,1.0,1.0
358,4,1.0,1.0,1.0
358,5,1.0,1.0,0.0
358,6,1.0,1.0,1.0
358,7,1.0,1.0,1.0
358,8,1.0,1.0,1.0
358,9,1.0,1.0,1.0
359,0,1.0,1.0,0.0
359,1,1.0,1.0,1.0
359,2,1.0,1.0,1.0
359,3,0.0,1.0,0.0
359,4,0.0,1.0,0.0
359,5,0.0,1.0,1.0
359,6,1.0,1.0,1.0
359,7,1.0,1.0,1.0
359,8,1.0,1.0,1.0
359,9,1.0,1.0,0.0
360,0,0.0,1.0,0.0
360,1,1.0,1.0,1.0
360,2,1.0,1.0,1.0
360,3,1.0,1.0,1.0
360,4,1.0,1.0,1.0
360,5,1.0,1.0,0.0
360,6,0.0,1.0,0.0
360,7,1.0,1.0,0.0
360,8,0.0,1.0,0.0
360,9,0.0,1.0,0.0
361,0,1.0,1.0,0.0
361,1,1.0,1.0,0.0
361,2,1.0,1.0,0.0
361,3,1.0,1.0,0.0
361,4,0.0,1.0,1.0
361,5,0.0,1.0,0.0
361,6,0.0,1.0,1.0
361,7,1.0,1.0,1.0
361,8,1.0,1.0,1.0
361,9,1.0,1.0,0.0
362,0,1.0,1.0,1.0
362,1,1.0,1.0,1.0
362,2,1.0,1.0,1.0
362,3,0.0,1.0,0.0
362,4,1.0,1.0,1.0
362,5,0.0,1.0,0.0
362,6,1.0,1.0,0.0
362,7,1.0,1.0,1.0
362,8,0.0,1.0,1.0
362,9,0.0,1.0,0.0
363,0,1.0,1.0,1.0
363,1,1.0,1.0,0.0
363,2,1.0,1.0,0.0
363,3,0.0,1.0,0.0
363,4,1.0,1.0,0.0
363,5,0.0,1.0,0.0
363,6,0.0,1.0,0.0
363,7,1.0,1.0,0.0
363,8,0.0,1.0,1.0
363,9,0.0,1.0,0.0
364,0,0.0,1.0,0.0
364,1,0.0,1.0,1.0
364,2,0.0,1.0,0.0
364,3,1.0,1.0,0.0
364,4,1.0,1.0,1.0
364,5,1.0,1.0,1.0
364,6,1.0,1.0,0.0
364,7,1.0,1.0,1.0
364,8,0.0,1.0,1.0
364,9,1.0,1.0,0.0
365,0,1.0,1.0,1.0
365,1,1.0,1.0,1.0
365,2,1.0,1.0,1.0
365,3,1.0,1.0,0.0
365,4,1.0,1.0,0.0
365,5,0.0,1.0,1.0
365,6,1.0,1.0,0.0
365,7,0.0,1.0,1.0
365,8,1.0,1.0,1.0
365,9,1.0,1.0,1.0
366,0,1.0,1.0,1.0
366,1,1.0,1.0,1.0
366,2,1.0,1.0,0.0
366,3,1.0,1.0,1.0
366,4,1.0,1.0,0.0
366,5,1.0,1.0,0.0
366,6,1.0,1.0,0.0
366,7,1.0,1.0,1.0
366,8,1.0,1.0,1.0
366,9,0.0,1.0,0.0
367,0,1.0,1.0,1.0
367,1,1.0,1.0,1.0
367,2,1.0,1.0,0.0
367,3,0.0,1.0,0.0
367,4,1.0,1.0,1.0
367,5,0.0,1.0,1.0
367,6,1.0,1.0,1.0
367,7,1.0,1.0,1.0
367,8,1.0,1.0,1.0
367,9,1.0,1.0,0.0
368,0,0.0,1.0,0.0
368,1,1.0,1.0,1.0
368,2,0.0,1.0,0.0
368,3,1.0,1.0,1.0
368,4,0.0,1.0,0.0
368,5,0.0,1.0,0.0
368,6,1.0,1.0,0.0
368,7,1.0,1.0,0.0
368,8,0.0,1.0,1.0
368,9,0.0,1.0,0.0
369,0,1.0,1.0,1.0
369,1,1.0,1.0,1.0
369,2,1.0,1.0,1.0
369,3,1.0,1.0,0.0
369,4,0.0,1.0,1.0
369,5,1.0,1.0,1.0
369,6,1.0,1.0,0.0
369,7,1.0,1.0,1.0
369,8,1.0,1.0,1.0
369,9,1.0,1.0,1.0
370,0,0.0,1.0,0.0
370,1,0.0,1.0,1.0
370,2,1.0,1.0,1.0
370,3,1.0,1.0,1.0
370,4,0.0,1.0,0.0
370,5,1.0,1.0,0.0
370,6,0.0,1.0,0.0
370,7,0.0,1.0,1.0
370,8,1.0,1.0,0.0
370,9,1.0,1.0,1.0
371,0,0.0,1.0,1.0
371,1,1.0,1.0,0.0
371,2,0.0,1.0,1.0
371,3,1.0,1.0,0.0
371,4,1.0,1.0,0.0
371,5,1.0,1.0,0.0
371,6,0.0,1.0,0.0
371,7,0.0,1.0,0.0
371,8,1.0,1.0,0.0
371,9,1.0,1.0,1.0
372,0,1.0,1.0,1.0
372,1,1.0,1.0,0.0
372,2,1.0,1.0,1.0
372,3,0.0,1.0,0.0
372,4,1.0,1.0,1.0
372,5,1.0,1.0,1.0
372,6,0.0,1.0,1.0
372,7,1.0,1.0,1.0
372,8,1.0,1.0,1.0
372,9,1.0,1.0,0.0
373,0,1.0,1.0,0.0
373,1,0.0,1.0,0.0
373,2,0.0,1.0,1.0
373,3,1.0,1.0,1.0
373,4,1.0,1.0,1.0
373,5,1.0,1.0,0.0
373,6,0.0,1.0,1.0
373,7,0.0,1.0,1.0
373,8,1.0,1.0,1.0
373,9,1.0,1.0,0.0
374,0,1.0,1.0,1.0
374,1,0.0,1.0,0.0
374,2,0.0,1.0,0.0
374,3,0.0,1.0,1.0
374,4,1.0,1.0,0.0
374,5,0.0,1.0,1.0
374,6,1.0,1.0,0.0
374,7,1.0,1.0,0.0
374,8,0.0,1.0,1.0
374,9,1.0,1.0,1.0
375,0,1.0,1.0,1.0
375,1,1.0,1.0,0.0
375,2,1.0,1.0,0.0
375,3,1.0,1.0,1.0
375,4,1.0,1.0,0.0
375,5,0.0,1.0,0.0
375,6,1.0,1.0,1.0
375,7,1.0,1.0,0.0
375,8,1.0,1.0,1.0
375,9,0.0,1.0,1.0
376,0,0.0,1.0,0.0
376,1,0.0,1.0,0.0
376,2,1.0,1.0,0.0
376,3,1.0,1.0,0.0
376,4,1.0,1.0,1.0
376,5,1.0,1.0,1.0
376,6,1.0,1.0,1.0
376,7,1.0,1.0,0.0
376,8,1.0,1.0,0.0
376,9,1.0,1.0,0.0
377,0,1.0,1.0,0.0
377,1,0.0,1.0,0.0
377,2,0.0,1.0,0.0
377,3,1.0,1.0,0.0
377,4,1.0,1.0,1.0
377,5,1.0,1.0,1.0
377,6,1.0,1.0,0.0
377,7,1.0,1.0,0.0
377,8,1.0,1.0,0.0
377,9,1.0,1.0,1.0
378,0,1.0,1.0,0.0
378,1,0.0,1.0,0.0
378,2,1.0,1.0,0.0
378,3,1.0,1.0,0.0
378,4,1.0,1.0,1.0
378,5,1.0,1.0,1.0
378,6,0.0,1.0,0.0
378,7,1.0,1.0,1.0
378,8,1.0,1.0,0.0
378,9,1.0,1.0,1.0
379,0,0.0,1.0,1.0
379,1,0.0,1.0,0.0
379,2,0.0,1.0,1.0
379,3,1.0,1.0,0.0
379,4,1.0,1.0,1.0
379,5,0.0,1.0,1.0
379,6,1.0,1.0,1.0
379,7,1.0,1.0,1.0
379,8,0.0,1.0,0.0
379,9,0.0,1.0,1.0
380,0,0.0,1.0,0.0
380,1,1.0,1.0,1.0
380,2,1.0,1.0,0.0
380,3,1.0,1.0,1.0
380,4,1.0,1.0,1.0
380,5,1.0,1.0,1.0
380,6,1.0,1.0,0.0
380,7,1.0,1.0,1.0
380,8,1.0,1.0,0.0
380,9,0.0,1.0,1.0
381,0,0.0,1.0,0.0
381,1,1.0,1.0,1.0
381,2,0.0,1.0,0.0
381,3,1.0,1.0,1.0
381,4,1.0,1.0,1.0
381,5,0.0,1.0,0.0
381,6,1.0,1.0,1.0
381,7,0.0,1.0,0.0
381,8,0.0,1.0,1.0
381,9,0.0,1.0,1.0
382,0,1.0,1.0,1.0
382,1,1.0,1.0,1.0
382,2,1.0,1.0,0.0
382,3,1.0,1.0,0.0
382,4,1.0,1.0,1.0
382,5,1.0,1.0,0.0
382,6,1.0,1.0,0.0
382,7,0.0,1.0,0.0
382,8,1.0,1.0,0.0
382,9,1.0,1.0,1.0
383,0,1.0,1.0,0.0
383,1,1.0,1.0,0.0
383,2,0.0,1.0,1.0
383,3,1.0,1.0,0.0
383,4,1.0,1.0,1.0
383,5,1.0,1.0,0.0
383,6,1.0,1.0,1.0
383,7,1.0,1.0,0.0
383,8,1.0,1.0,1.0
383,9,1.0,1.0,1.0
384,0,0.0,1.0,0.0
384,1,0.0,1.0,0.0
384,2,1.0,1.0,1.0
384,3,1.0,1.0,0.0
384,4,0.0,1.0,0.0
384,5,1.0,1.0,0.0
384,6,1.0,1.0,0.0
384,7,1.0,1.0,0.0
384,8,1.0,1.0,0.0
384,9,1.0,1.0,0.0
385,0,0.0,1.0,1.0
385,1,0.0,1.0,0.0
385,2,1.0,1.0,0.0
385,3,0.0,1.0,0.0
385,4,0.0,1.0,1.0
385,5,1.0,1.0,1.0
385,6,1.0,1.0,0.0
385,7,0.0,1.0,1.0
385,8,1.0,1.0,0.0
385,9,1.0,1.0,1.0
386,0,0.0,1.0,0.0
386,1,1.0,1.0,0.0
386,2,1.0,1.0,1.0
386,3,1.0,1.0,1.0
386,4,1.0,1.0,1.0
386,5,1.0,1.0,1.0
386,6,1.0,1.0,1.0
386,7,1.0,1.0,0.0
386,8,1.0,1.0,1.0
386,9,1.0,1.0,0.0
387,0,1.0,1.0,1.0
387,1,1.0,1.0,0.0
387,2,1.0,1.0,1.0
387,3,0.0,1.0,1.0
387,4,0.0,1.0,0.0
387,5,0.0,1.0,1.0
387,6,1.0,1.0,0.0
387,7,0.0,1.0,1.0
387,8,0.0,1.0,0.0
387,9,1.0,1.0,0.0
388,0,1.0,1.0,0.0
388,1,1.0,1.0,1.0
388,2,1.0,1.0,1.0
388,3,1.0,1.0,1.0
388,4,0.0,1.0,0.0
388,5,1.0,1.0,1.0
388,6,1.0,1.0,0.0
388,7,1.0,1.0,1.0
388,8,0.0,1.0,0.0
388,9,0.0,1.0,0.0
389,0,1.0,1.0,1.0
389,1,1.0,1.0,1.0
389,2,1.0,1.0,1.0
389,3,0.0,1.0,0.0
389,4,1.0,1.0,1.0
389,5,1.0,1.0,1.0
389,6,0.0,1.0,0.0
389,7,0.0,1.0,0.0
389,8,0.0,1.0,1.0
389,9,0.0,1.0,1.0
390,0,1.0,1.0,1.0
390,1,0.0,1.0,0.0
390,2,0.0,1.0,1.0
390,3,0.0,1.0,0.0
390,4,0.0,1.0,1.0
390,5,0.0,1.0,0.0
390,6,0.0,1.0,1.0
390,7,0.0,1.0,1.0
390,8,0.0,1.0,1.0
390,9,1.0,1.0,1.0
391,0,1.0,1.0,1.0
391,1,1.0,1.0,1.0
391,2,1.0,1.0,1.0
391,3,0.0,1.0,1.0
391,4,0.0,1.0,0.0
391,5,1.0,1.0,1.0
391,6,1.0,1.0,0.0
391,7,1.0,1.0,0.0
391,8,1.0,1.0,0.0
391,9,0.0,1.0,0.0
392,0,0.0,1.0,0.0
392,1,1.0,1.0,0.0
392,2,1.0,1.0,1.0
392,3,0.0,1.0,0.0
392,4,0.0,1.0,0.0
392,5,1.0,1.0,0.0
392,6,1.0,1.0,0.0
392,7,0.0,1.0,0.0
392,8,1.0,1.0,1.0
392,9,1.0,1.0,0.0
393,0,1.0,1.0,1.0
393,1,1.0,1.0,0.0
393,2,1.0,1.0,0.0
393,3,1.0,1.0,0.0
393,4,1.0,1.0,0.0
393,5,0.0,1.0,1.0
393,6,1.0,1.0,0.0
393,7,1.0,1.0,1.0
393,8,1.0,1.0,1.0
393,9,1.0,1.0,0.0
394,0,1.0,1.0,0.0
394,1,1.0,1.0,1.0
394,2,1.0,1.0,0.0
394,3,1.0,1.0,0.0
394,4,0.0,1.0,1.0
394,5,1.0,1.0,0.0
394,6,1.0,1.0,1.0
394,7,0.0,1.0,0.0
394,8,1.0,1.0,1.0
394,9,0.0,1.0,0.0
395,0,1.0,1.0,0.0
395,1,0.0,1.0,1.0
395,2,1.0,1.0,0.0
395,3,1.0,1.0,0.0
395,4,0.0,1.0,0.0
395,5,1.0,1.0,1.0
395,6,1.0,1.0,0.0
395,7,0.0,1.0,0.0
395,8,1.0,1.0,0.0
395,9,1.0,1.0,1.0
396,0,0.0,1.0,0.0
396,1,1.0,1.0,1.0
396,2,0.0,1.0,0.0
396,3,1.0,1.0,0.0
396,4,1.0,1.0,0.0
396,5,1.0,1.0,1.0
396,6,0.0,1.0,0.0
396,7,1.0,1.0,1.0
396,8,1.0,1.0,0.0
396,9,1.0,1.0,0.0
397,0,0.0,1.0,1.0
397,1,1.0,1.0,1.0
397,2,1.0,1.0,0.0
397,3,1.0,1.0,1.0
397,4,0.0,1.0,0.0
397,5,1.0,1.0,1.0
397,6,1.0,1.0,1.0
397,7,1.0,1.0,0.0
397,8,1.0,1.0,1.0
397,9,1.0,1.0,0.0
398,0,0.0,1.0,0.0
398,1,1.0,1.0,1.0
398,2,1.0,1.0,0.0
398,3,1.0,1.0,0.0
398,4,0.0,1.0,0.0
398,5,1.0,1.0,1.0
398,6,0.0,1.0,0.0
398,7,0.0,1.0,1.0
398,8,0.0,1.0,1.0
398,9,1.0,1.0,1.0
399,0,0.0,1.0,1.0
399,1,1.0,1.0,0.0
399,2,0.0,1.0,0.0
399,3,0.0,1.0,0.0
399,4,0.0,1.0,1.0
399,5,1.0,1.0,1.0
399,6,0.0,1.0,0.0
399,7,0.0,1.0,0.0
399,8,0.0,1.0,0.0
399,9,0.0,1.0,0.0
400,0,1.0,1.0,1.0
400,1,1.0,1.0,0.0
400,2,1.0,1.0,0.0
400,3,1.0,1.0,1.0
400,4,0.0,1.0,1.0
400,5,1.0,1.0,0.0
400,6,0.0,1.0,0.0
400,7,0.0,1.0,0.0
400,8,1.0,1.0,1.0
400,9,1.0,1.0,0.0
401,0,1.0,1.0,1.0
401,1,0.0,1.0,1.0
401,2,0.0,1.0,0.0
401,3,1.0,1.0,0.0
401,4,1.0,1.0,1.0
401,5,1.0,1.0,0.0
401,6,0.0,1.0,1.0
401,7,0.0,1.0,0.0
401,8,1.0,1.0,1.0
401,9,1.0,1.0,0.0
402,0,0.0,1.0,1.0
402,1,0.0,1.0,0.0
402,2,0.0,1.0,1.0
402,3,0.0,1.0,1.0
402,4,0.0,1.0,1.0
402,5,0.0,1.0,1.0
402,6,1.0,1.0,1.0
402,7,0.0,1.0,1.0
402,8,0.0,1.0,1.0
402,9,0.0,1.0,1.0
403,0,1.0,1.0,0.0
403,1,1.0,1.0,1.0
403,2,1.0,1.0,0.0
403,3,1.0,1.0,0.0
403,4,1.0,1.0,0.0
403,5,1.0,1.0,0.0
403,6,1.0,1.0,1.0
403,7,1.0,1.0,0.0
403,8,1.0,1.0,1.0
403,9,1.0,1.0,1.0
404,0,0.0,1.0,0.0
404,1,1.0,1.0,1.0
404,2,0.0,1.0,1.0
404,3,0.0,1.0,0.0
404,4,1.0,1.0,1.0
404,5,0.0,1.0,0.0
404,6,1.0,1.0,1.0
404,7,0.0,1.0,0.0
404,8,0.0,1.0,0.0
404,9,0.0,1.0,0.0
405,0,1.0,1.0,1.0
405,1,1.0,1.0,1.0
405,2,1.0,1.0,1.0
405,3,1.0,1.0,0.0
405,4,1.0,1.0,1.0
405,5,1.0,1.0,1.0
405,6,1.0,1.0,0.0
405,7,1.0,1.0,0.0
405,8,1.0,1.0,0.0
405,9,1.0,1.0,0.0
406,0,1.0,1.0,1.0
406,1,1.0,1.0,0.0
406,2,1.0,1.0,1.0
406,3,1.0,1.0,0.0
406,4,1.0,1.0,1.0
406,5,1.0,1.0,0.0
406,6,0.0,1.0,1.0
406,7,0.0,1.0,1.0
406,8,1.0,1.0,1.0
406,9,1.0,1.0,0.0
407,0,0.0,1.0,0.0
407,1,0.0,1.0,1.0
407,2,0.0,1.0,1.0
407,3,1.0,1.0,1.0
407,4,0.0,1.0,1.0
407,5,0.0,1.0,0.0
407,6,1.0,1.0,0.0
407,7,0.0,1.0,0.0
407,8,0.0,1.0,0.0
407,9,0.0,1.0,1.0
408,0,0.0,1.0,0.0
408,1,1.0,1.0,0.0
408,2,1.0,1.0,0.0
408,3,0.0,1.0,0.0
408,4,1.0,1.0,1.0
408,5,1.0,1.0,1.0
408,6,1.0,1.0,1.0
408,7,0.0,1.0,1.0
408,8,1.0,1.0,1.0
408,9,0.0,1.0,0.0
409,0,1.0,1.0,0.0
409,1,1.0,1.0,0.0
409,2,0.0,1.0,0.0
409,3,1.0,1.0,1.0
409,4,1.0,1.0,1.0
409,5,0.0,1.0,0.0
409,6,0.0,1.0,0.0
409,7,1.0,1.0,1.0
409,8,0.0,1.0,1.0
409,9,1.0,1.0,1.0
410,0,0.0,1.0,1.0
410,1,0.0,1.0,1.0
410,2,1.0,1.0,1.0
410,3,1.0,1.0,0.0
410,4,0.0,1.0,1.0
410,5,0.0,1.0,0.0
410,6,1.0,1.0,1.0
410,7,0.0,1.0,1.0
410,8,1.0,1.0,1.0
410,9,1.0,1.0,1.0
411,0,1.0,1.0,0.0
411,1,1.0,1.0,0.0
411,2,1.0,1.0,0.0
411,3,1.0,1.0,1.0
411,4,1.0,1.0,0.0
411,5,1.0,1.0,1.0
411,6,1.0,1.0,1.0
411,7,1.0,1.0,0.0
411,8,1.0,1.0,1.0
411,9,1.0,1.0,0.0
412,0,1.0,1.0,1.0
412,1,0.0,1.0,1.0
412,2,1.0,1.0,1.0
412,3,1.0,1.0,1.0
412,4,1.0,1.0,0.0
412,5,1.0,1.0,1.0
412,6,1.0,1.0,0.0
412,7,1.0,1.0,1.0
412,8,1.0,1.0,0.0
412,9,1.0,1.0,0.0
413,0,1.0,1.0,1.0
413,1,1.0,1.0,1.0
413,2,0.0,1.0,1.0
413,3,1.0,1.0,1.0
413,4,1.0,1.0,0.0
413,5,1.0,1.0,1.0
413,6,1.0,1.0,1.0
413,7,0.0,1.0,0.0
413,8,1.0,1.0,0.0
413,9,1.0,1.0,1.0
414,0,1.0,1.0,0.0
414,1,0.0,1.0,1.0
414,2,1.0,1.0,1.0
414,3,1.0,1.0,1.0
414,4,1.0,1.0,0.0
414,5,1.0,1.0,0.0
414,6,1.0,1.0,1.0
414,7,0.0,1.0,1.0
414,8,0.0,1.0,0.0
414,9,1.0,1.0,1.0
415,0,1.0,1.0,0.0
415,1,0.0,1.0,1.0
415,2,1.0,1.0,1.0
415,3,1.0,1.0,1.0
415,4,1.0,1.0,0.0
415,5,1.0,1.0,0.0
415,6,1.0,1.0,1.0
415,7,0.0,1.0,0.0
415,8,1.0,1.0,0.0
415,9,1.0,1.0,0.0
416,0,1.0,1.0,0.0
416,1,0.0,1.0,0.0
416,2,1.0,1.0,0.0
416,3,1.0,1.0,0.0
416,4,0.0,1.0,0.0
416,5,1.0,1.0,0.0
416,6,1.0,1.0,0.0
416,7,1.0,1.0,0.0
416,8,1.0,1.0,1.0
416,9,1.0,1.0,1.0
417,0,1.0,1.0,0.0
417,1,1.0,1.0,0.0
417,2,1.0,1.0,0.0
417,3,1.0,1.0,1.0
417,4,1.0,1.0,0.0
417,5,1.0,1.0,1.0
417,6,1.0,1.0,0.0
417,7,0.0,1.0,0.0
417,8,0.0,1.0,0.0
417,9,1.0,1.0,1.0
418,0,1.0,1.0,1.0
418,1,1.0,1.0,1.0
418,2,1.0,1.0,1.0
418,3,1.0,1.0,0.0
418,4,0.0,1.0,0.0
418,5,1.0,1.0,0.0
418,6,0.0,1.0,0.0
418,7,1.0,1.0,1.0
418,8,1.0,1.0,0.0
418,9,1.0,1.0,0.0
419,0,0.0,1.0,1.0
419,1,1.0,1.0,0.0
419,2,0.0,1.0,1.0
419,3,1.0,1.0,1.0
419,4,0.0,1.0,1.0
419,5,1.0,1.0,1.0
419,6,0.0,1.0,1.0
419,7,0.0,1.0,0.0
419,8,0.0,1.0,1.0
419,9,1.0,1.0,1.0
420,0,1.0,1.0,0.0
420,1,0.0,1.0,1.0
420,2,1.0,1.0,0.0
420,3,0.0,1.0,0.0
420,4,1.0,1.0,0.0
420,5,0.0,1.0,0.0
420,6,0.0,1.0,0.0
420,7,1.0,1.0,0.0
420,8,1.0,1.0,0.0
420,9,1.0,1.0,1.0
421,0,1.0,1.0,0.0
421,1,0.0,1.0,0.0
421,2,1.0,1.0,1.0
421,3,1.0,1.0,0.0
421,4,0.0,1.0,0.0
421,5,0.0,1.0,0.0
421,6,0.0,1.0,0.0
421,7,1.0,1.0,1.0
421,8,1.0,1.0,0.0
421,9,0.0,1.0,0.0
422,0,1.0,1.0,1.0
422,1,1.0,1.0,1.0
422,2,0.0,1.0,0.0
422,3,1.0,1.0,0.0
422,4,1.0,1.0,1.0
422,5,1.0,1.0,0.0
422,6,1.0,1.0,0.0
422,7,1.0,1.0,1.0
422,8,0.0,1.0,0.0
422,9,0.0,1.0,0.0
423,0,1.0,1.0,0.0
423,1,1.0,1.0,0.0
423,2,1.0,1.0,0.0
423,3,1.0,1.0,0.0
423,4,1.0,1.0,0.0
423,5,1.0,1.0,0.0
423,6,1.0,1.0,1.0
423,7,1.0,1.0,0.0
423,8,1.0,1.0,0.0
423,9,1.0,1.0,0.0
424,0,1.0,1.0,1.0
424,1,1.0,1.0,1.0
424,2,0.0,1.0,0.0
424,3,1.0,1.0,1.0
424,4,0.0,1.0,1.0
424,5,1.0,1.0,0.0
424,6,1.0,1.0,1.0
424,7,1.0,1.0,0.0
424,8,1.0,1.0,0.0
424,9,1.0,1.0,1.0
425,0,0.0,1.0,1.0
425,1,1.0,1.0,0.0
425,2,1.0,1.0,1.0
425,3,1.0,1.0,1.0
425,4,1.0,1.0,1.0
425,5,0.0,1.0,0.0
425,6,0.0,1.0,0.0
425,7,1.0,1.0,0.0
425,8,0.0,1.0,1.0
425,9,1.0,1.0,0.0
426,0,1.0,1.0,0.0
426,1,1.0,1.0,0.0
426,2,1.0,1.0,0.0
426,3,1.0,1.0,0.0
426,4,1.0,1.0,0.0
426,5,0.0,1.0,0.0
426,6,0.0,1.0,0.0
426,7,1.0,1.0,1.0
426,8,1.0,1.0,1.0
426,9,0.0,1.0,1.0
427,0,1.0,1.0,0.0
427,1,1.0,1.0,1.0
427,2,0.0,1.0,1.0
427,3,1.0,1.0,0.0
427,4,1.0,1.0,0.0
427,5,1.0,1.0,0.0
427,6,0.0,1.0,0.0
427,7,1.0,1.0,0.0
427,8,1.0,1.0,0.0
427,9,1.0,1.0,1.0
428,0,1.0,1.0,1.0
428,1,1.0,1.0,1.0
428,2,1.0,1.0,0.0
428,3,0.0,1.0,0.0
428,4,1.0,1.0,0.0
428,5,1.0,1.0,1.0
428,6,1.0,1.0,1.0
428,7,1.0,1.0,1.0
428,8,1.0,1.0,0.0
428,9,1.0,1.0,0.0
429,0,1.0,1.0,0.0
429,1,0.0,1.0,0.0
429,2,0.0,1.0,0.0
429,3,0.0,1.0,1.0
429,4,0.0,1.0,0.0
429,5,0.0,1.0,0.0
429,6,1.0,1.0,1.0
429,7,1.0,1.0,0.0
429,8,1.0,1.0,1.0
429,9,1.0,1.0,0.0
430,0,0.0,1.0,0.0
430,1,0.0,1.0,1.0
430,2,1.0,1.0,0.0
430,3,0.0,1.0,0.0
430,4,0.0,1.0,1.0
430,5,1.0,1.0,1.0
430,6,1.0,1.0,1.0
430,7,1.0,1.0,0.0
430,8,1.0,1.0,0.0
430,9,1.0,1.0,1.0
431,0,1.0,1.0,1.0
431,1,0.0,1.0,1.0
431,2,1.0,1.0,0.0
431,3,1.0,1.0,1.0
431,4,0.0,1.0,1.0
431,5,0.0,1.0,1.0
431,6,1.0,1.0,0.0
431,7,1.0,1.0,0.0
431,8,1.0,1.0,1.0
431,9,1.0,1.0,1.0
432,0,0.0,1.0,0.0
432,1,0.0,1.0,0.0
432,2,1.0,1.0,1.0
432,3,1.0,1.0,0.0
432,4,1.0,1.0,1.0
432,5,1.0,1.0,0.0
432,6,1.0,1.0,0.0
432,7,1.0,1.0,0.0
432,8,1.0,1.0,0.0
432,9,1.0,1.0,1.0
433,0,1.0,1.0,0.0
433,1,1.0,1.0,0.0
433,2,1.0,1.0,1.0
433,3,1.0,1.0,0.0
433,4,0.0,1.0,0.0
433,5,0.0,1.0,1.0
433,6,0.0,1.0,0.0
433,7,0.0,1.0,0.0
433,8,1.0,1.0,0.0
433,9,0.0,1.0,0.0
434,0,1.0,1.0,1.0
434,1,0.0,1.0,1.0
434,2,1.0,1.0,0.0
434,3,1.0,1.0,1.0
434,4,1.0,1.0,0.0
434,5,0.0,1.0,0.0
434,6,0.0,1.0,1.0
434,7,1.0,1.0,1.0
434,8,1.0,1.0,0.0
434,9,1.0,1.0,0.0
435,0,1.0,1.0,1.0
435,1,1.0,1.0,1.0
435,2,1.0,1.0,1.0
435,3,0.0,1.0,0.0
435,4,1.0,1.0,0.0
435,5,0.0,1.0,1.0
435,6,1.0,1.0,0.0
435,7,0.0,1.0,0.0
435,8,1.0,1.0,1.0
435,9,1.0,1.0,1.0
436,0,0.0,1.0,0.0
436,1,0.0,1.0,0.0
436,2,0.0,1.0,0.0
436,3,0.0,1.0,1.0
436,4,1.0,1.0,0.0
436,5,0.0,1.0,0.0
436,6,1.0,1.0,0.0
436,7,0.0,1.0,0.0
436,8,1.0,1.0,1.0
